You entered a buffer length of 100
RAW, -0.620605, 1.000000, 0.505249, AVG ,-0.185808, 0.912622, 0.281266
RAW, -0.614380, 1.000000, 0.501587, AVG ,-0.193599, 0.912987, 0.282399
RAW, -0.587524, 1.000000, 0.465454, AVG ,-0.201138, 0.913223, 0.283341
RAW, -0.567993, 1.000000, 0.454468, AVG ,-0.208282, 0.914006, 0.284154
RAW, -0.614014, 1.000000, 0.396973, AVG ,-0.216084, 0.915209, 0.284896
RAW, -0.664917, 1.000000, 0.286011, AVG ,-0.224296, 0.915398, 0.284125
RAW, -0.686523, 1.000000, 0.267090, AVG ,-0.232884, 0.916436, 0.283813
RAW, -0.695557, 1.000000, 0.260986, AVG ,-0.241694, 0.916436, 0.282847
RAW, -0.677734, 1.000000, 0.262451, AVG ,-0.250511, 0.917692, 0.282114
RAW, -0.648682, 1.000000, 0.259888, AVG ,-0.258973, 0.918046, 0.281432
RAW, -0.597412, 1.000000, 0.263672, AVG ,-0.267098, 0.918556, 0.280894
RAW, -0.562988, 0.958130, 0.244385, AVG ,-0.274901, 0.918701, 0.280399
RAW, -0.530762, 0.918091, 0.176147, AVG ,-0.282146, 0.917882, 0.279346
RAW, -0.496094, 0.887939, 0.134399, AVG ,-0.289186, 0.918351, 0.278650
RAW, -0.472656, 0.850830, 0.094482, AVG ,-0.295635, 0.916859, 0.276970
RAW, -0.453125, 0.800659, 0.077515, AVG ,-0.302175, 0.916176, 0.276110
RAW, -0.461304, 0.753418, 0.121460, AVG ,-0.308368, 0.913710, 0.274990
RAW, -0.472656, 0.709961, 0.120972, AVG ,-0.314645, 0.912345, 0.274683
RAW, -0.472412, 0.694092, 0.099731, AVG ,-0.320481, 0.909286, 0.273441
RAW, -0.476685, 0.683472, 0.086182, AVG ,-0.326222, 0.906964, 0.272659
RAW, -0.504272, 0.653320, 0.116577, AVG ,-0.331865, 0.903497, 0.272213
RAW, -0.518677, 0.648071, 0.053467, AVG ,-0.337494, 0.900454, 0.271929
RAW, -0.538940, 0.642090, -0.048706, AVG ,-0.342722, 0.896875, 0.270829
RAW, -0.563843, 0.656860, 0.060791, AVG ,-0.348005, 0.893839, 0.271863
RAW, -0.595215, 0.626587, 0.191040, AVG ,-0.352898, 0.890105, 0.274406
RAW, -0.604004, 0.626465, 0.232056, AVG ,-0.357910, 0.886477, 0.278444
RAW, -0.614746, 0.653320, 0.192627, AVG ,-0.361935, 0.883010, 0.283014
RAW, -0.636597, 0.666992, 0.194824, AVG ,-0.364979, 0.879680, 0.290284
RAW, -0.656982, 0.647217, 0.254395, AVG ,-0.365780, 0.876152, 0.300584
RAW, -0.667236, 0.614014, 0.350098, AVG ,-0.364939, 0.872292, 0.312554
RAW, -0.659058, 0.598999, 0.309204, AVG ,-0.364625, 0.868282, 0.322825
RAW, -0.658447, 0.650146, 0.369629, AVG ,-0.366394, 0.867677, 0.333423
RAW, -0.640137, 0.664062, 0.363159, AVG ,-0.368600, 0.868140, 0.340433
RAW, -0.622803, 0.696289, 0.260742, AVG ,-0.371440, 0.868713, 0.343026
RAW, -0.617554, 0.701904, 0.176880, AVG ,-0.374680, 0.869387, 0.343024
RAW, -0.606812, 0.719116, -0.002808, AVG ,-0.377485, 0.867731, 0.339919
RAW, -0.600830, 0.722778, 0.059204, AVG ,-0.380410, 0.868640, 0.338462
RAW, -0.630737, 0.639038, 0.176880, AVG ,-0.382657, 0.865031, 0.334334
RAW, -0.674561, 0.582764, 0.166626, AVG ,-0.386172, 0.860858, 0.330717
RAW, -0.691284, 0.548584, 0.137207, AVG ,-0.392261, 0.860354, 0.325671
RAW, -0.711914, 0.513062, 0.119629, AVG ,-0.398298, 0.855485, 0.318553
RAW, -0.715088, 0.456665, 0.041504, AVG ,-0.404111, 0.852660, 0.313246
RAW, -0.712891, 0.375488, 0.081909, AVG ,-0.408625, 0.846415, 0.308456
RAW, -0.722900, 0.281982, 0.130493, AVG ,-0.413511, 0.841708, 0.305022
RAW, -0.715088, 0.240967, 0.056030, AVG ,-0.410662, 0.834175, 0.295582
RAW, -0.713257, 0.230591, 0.003662, AVG ,-0.417732, 0.826481, 0.291786
RAW, -0.710693, 0.199951, -0.012085, AVG ,-0.425527, 0.823241, 0.290354
RAW, -0.710938, 0.177246, -0.027710, AVG ,-0.427546, 0.817881, 0.284701
RAW, -0.712769, 0.159668, -0.028320, AVG ,-0.434557, 0.809478, 0.280662
RAW, -0.715942, 0.140747, -0.033203, AVG ,-0.442638, 0.801416, 0.278506
RAW, -0.712891, 0.126831, -0.043335, AVG ,-0.450530, 0.792684, 0.275009
RAW, -0.705322, 0.117798, -0.029907, AVG ,-0.458677, 0.783862, 0.273186
RAW, -0.694824, 0.130615, -0.047852, AVG ,-0.466158, 0.775168, 0.270187
RAW, -0.671387, 0.148438, -0.055420, AVG ,-0.472925, 0.766653, 0.267645
RAW, -0.682373, 0.149536, -0.041748, AVG ,-0.478915, 0.758148, 0.265396
RAW, -0.679199, 0.145142, -0.021362, AVG ,-0.484534, 0.749600, 0.263368
RAW, -0.639526, 0.155396, -0.051758, AVG ,-0.489376, 0.741154, 0.260674
RAW, -0.638794, 0.130005, -0.013550, AVG ,-0.493909, 0.732454, 0.257867
RAW, -0.623535, 0.077881, -0.018066, AVG ,-0.498115, 0.723232, 0.254496
RAW, -0.626465, 0.040527, -0.028809, AVG ,-0.502222, 0.713638, 0.250584
RAW, -0.670288, 0.030151, 0.008301, AVG ,-0.506505, 0.703939, 0.246890
RAW, -0.723877, 0.010742, 0.042114, AVG ,-0.511191, 0.694047, 0.243362
RAW, -0.774414, 0.002075, 0.064209, AVG ,-0.516432, 0.684067, 0.239674
RAW, -0.802612, -0.021606, 0.093262, AVG ,-0.521833, 0.673851, 0.236240
RAW, -0.808228, -0.043091, 0.102173, AVG ,-0.527004, 0.663420, 0.233108
RAW, -0.785522, -0.039551, 0.102173, AVG ,-0.531925, 0.653025, 0.230062
RAW, -0.792358, -0.039185, 0.118530, AVG ,-0.536895, 0.642633, 0.227434
RAW, -0.789307, -0.061279, 0.088135, AVG ,-0.541901, 0.632020, 0.224673
RAW, -0.818970, -0.092041, 0.062378, AVG ,-0.547305, 0.621100, 0.222067
RAW, -0.828979, -0.164551, 0.053467, AVG ,-0.552885, 0.609454, 0.219089
RAW, -0.843872, -0.244385, 0.114136, AVG ,-0.558464, 0.597010, 0.216470
RAW, -0.794434, -0.326416, 0.075195, AVG ,-0.563119, 0.583746, 0.213778
RAW, -0.778198, -0.386108, 0.073120, AVG ,-0.567140, 0.570610, 0.210969
RAW, -0.713013, -0.453247, -0.087402, AVG ,-0.570081, 0.558246, 0.206626
RAW, -0.689331, -0.531372, -0.063965, AVG ,-0.572399, 0.544687, 0.201517
RAW, -0.636353, -0.613892, -0.168213, AVG ,-0.573995, 0.532618, 0.195341
RAW, -0.614502, -0.674683, -0.208496, AVG ,-0.575033, 0.520187, 0.188141
RAW, -0.591553, -0.727783, -0.212158, AVG ,-0.575757, 0.507167, 0.180563
RAW, -0.583618, -0.756226, -0.212891, AVG ,-0.576407, 0.494473, 0.172778
RAW, -0.573120, -0.740601, -0.196533, AVG ,-0.577379, 0.481820, 0.165243
RAW, -0.558105, -0.682007, -0.177856, AVG ,-0.579086, 0.468743, 0.158127
RAW, -0.544312, -0.600586, -0.136963, AVG ,-0.582174, 0.456301, 0.151703
RAW, -0.536499, -0.503052, -0.090942, AVG ,-0.588053, 0.444127, 0.145855
RAW, -0.538452, -0.408203, -0.047119, AVG ,-0.594717, 0.431082, 0.141587
RAW, -0.541504, -0.334717, -0.010376, AVG ,-0.599188, 0.418121, 0.140399
RAW, -0.552490, -0.279297, 0.036011, AVG ,-0.603560, 0.405328, 0.139944
RAW, -0.557007, -0.256348, 0.070923, AVG ,-0.608646, 0.392765, 0.139408
RAW, -0.552002, -0.270752, 0.090576, AVG ,-0.612844, 0.380057, 0.137382
RAW, -0.547485, -0.293335, 0.095337, AVG ,-0.616184, 0.367124, 0.133621
RAW, -0.535034, -0.322998, 0.092163, AVG ,-0.619922, 0.353894, 0.131986
RAW, -0.522583, -0.375122, 0.081543, AVG ,-0.623206, 0.340143, 0.130134
RAW, -0.516235, -0.441406, 0.049072, AVG ,-0.625354, 0.325729, 0.127582
RAW, -0.523560, -0.515625, 0.014648, AVG ,-0.627139, 0.310572, 0.123461
RAW, -0.536011, -0.612671, -0.007935, AVG ,-0.628575, 0.294446, 0.118667
RAW, -0.553101, -0.717407, -0.028931, AVG ,-0.630109, 0.277272, 0.113317
RAW, -0.570312, -0.815918, -0.065918, AVG ,-0.631091, 0.259113, 0.107533
